Month,Day,Hour,Beam Irradiance (W/m2),Diffuse Irradiance (W/m2),Ambient Temperature (C),Wind Speed (m/s),Albedo,Plane of Array Irradiance (W/m2),Cell Temperature (C),DC Array Output (W),AC System Output (W)
7,11,16,695,110,30,0.7,0.09,487.182,46.15,1544.581,1473.997
7,11,17,676,78,29,0.6,0.09,302.022,39.131,918.956,870.54
7,11,18,501,60,26,0.6,0.09,112.257,29.506,274.336,248.761
7,11,19,179,27,23,0.7,0.09,20.579,23.625,47.638,30.095
7,11,20,0,0,21,0.7,0.09,0,21,0,0
7,11,21,0,0,20,0.7,0.09,0,20,0,0
7,11,22,0,0,19,0.7,0.09,0,19,0,0
7,11,23,0,0,19,0.8,0.09,0,19,0,0
7,12,0,0,0,18,0.8,0.09,0,18,0,0
7,12,1,0,0,17,0.8,0.09,0,17,0,0
7,12,2,0,0,16,0.7,0.09,0,16,0,0
7,12,3,0,0,16,0.6,0.09,0,16,0,0
7,12,4,0,0,16,0.6,0.09,0,0,0,0
7,12,5,128,59,17,0.6,0.09,48.67,18.63,149.391,128.243
7,12,6,380,111,19,0.5,0.09,187.359,25.393,570.438,534.371
7,12,7,475,147,20,0.5,0.09,351.156,32.268,1153.104,1096.391
7,12,8,19,221,21,0.4,0.09,218.99,28.86,712.501,671.4
7,12,9,9,215,22,0.2,0.09,209.122,29.965,670.189,630.587
7,12,10,120,402,22,0.2,0.09,512.542,41.518,1603.233,1530.569
7,12,11,41,377,23,0.3,0.09,411.311,38.154,1291.171,1229.565
7,12,12,294,424,24,0.2,0.09,731.917,51.883,2202.962,2109.048
7,12,13,510,326,25,0.2,0.09,831.242,56.725,2466.044,2362.808
7,12,14,707,182,25,0.3,0.09,804.224,54.817,2426.45,2324.617
7,12,15,704,149,25,0.4,0.09,662.784,48.883,2064.67,1975.656
7,12,16,657,124,25,0.3,0.09,480.379,42.887,1542.404,1471.896
7,12,17,565,100,24,0.3,0.09,285.542,34.482,889.367,841.999
7,12,18,210,81,22,0.4,0.09,95.79,25.331,274.266,248.693
7,12,19,58,25,20,0.5,0.09,20.348,20.647,46.437,28.938
7,12,20,0,0,19,0.5,0.09,0,19,0,0
7,12,21,0,0,18,0.5,0.09,0,18,0,0
7,12,22,0,0,18,0.5,0.09,0,18,0,0
7,12,23,0,0,17,0.4,0.09,0,17,0,0
7,13,0,0,0,17,0.4,0.09,0,17,0,0
7,13,1,0,0,16,0.4,0.09,0,16,0,0
7,13,2,0,0,16,0.4,0.09,0,16,0,0
7,13,3,0,0,15,0.4,0.09,0,15,0,0
7,13,4,0,0,15,0.4,0.09,0,0,0,0
7,13,5,174,59,16,0.5,0.09,48.877,17.681,149.579,128.424
7,13,6,341,118,17,0.4,0.09,184.277,23.491,569.607,533.57
7,13,7,39,182,17,0.4,0.09,187.19,23.736,624.468,586.486
7,13,8,22,226,18,0.3,0.09,225.633,26.349,742.597,700.43
7,13,9,201,347,19,0.3,0.09,502.107,37.573,1608.909,1536.045
7,13,10,96,395,21,0.3,0.09,475.28,38.537,1501.953,1432.878
7,13,11,43,379,22,0.3,0.09,415.393,37.305,1309.031,1246.793
7,13,12,94,432,23,0.3,0.09,521.464,42.221,1619.807,1546.557
7,13,13,59,389,24,0.4,0.09,438.975,39.698,1373.993,1309.453
7,13,14,570,244,24,0.5,0.09,748.332,50.114,2297.901,2200.623
7,13,15,627,184,23,0.5,0.09,642.306,45.463,2026.158,1938.509
7,13,16,728,99,22,0.4,0.09,493.98,39.85,1609.333,1536.454
7,13,17,636,84,21,0.3,0.09,293.801,31.772,922.071,873.544
7,13,18,478,60,20,0.4,0.09,108.857,23.61,273.975,248.412
7,13,19,179,25,19,0.5,0.09,19.031,19.597,41.988,24.646
7,13,20,0,0,18,0.6,0.09,0,18,0,0
7,13,21,0,0,18,0.6,0.09,0,18,0,0
7,13,22,0,0,17,0.6,0.09,0,17,0,0
7,13,23,0,0,17,0.6,0.09,0,17,0,0
7,14,0,0,0,16,0.7,0.09,0,16,0,0
7,14,1,0,0,16,0.7,0.09,0,16,0,0
7,14,2,0,0,16,0.6,0.09,0,16,0,0
7,14,3,0,0,15,0.5,0.09,0,15,0,0
7,14,4,0,0,15,0.3,0.09,0,0,0,0
7,14,5,270,46,17,0.1,0.09,37.361,18.441,109.133,89.411
7,14,6,0,10,18,0.1,0.09,9.248,18.366,27.871,11.029
7,14,7,647,103,20,0.1,0.09,384.821,35.211,1250.718,1190.546
7,14,8,599,165,22,0.1,0.09,547.287,43.682,1744.104,1666.449
7,14,9,562,235,23,0,0.09,688.935,51.132,2112.255,2021.555
7,14,10,546,292,24,0,0.09,805.561,56.838,2395.491,2294.755
7,14,11,839,131,25,0.1,0.09,961.789,62.978,2788.764,2674.093
7,14,12,486,353,26,0.2,0.09,859.131,58.77,2520.304,2415.145
7,14,13,325,395,26,0.3,0.09,716.87,52.487,2157.741,2065.429
7,14,14,805,126,25,0.3,0.09,828.539,55.737,2495.003,2390.741
7,14,15,217,311,25,0.4,0.09,460.171,41.532,1455.038,1387.626
7,14,16,308,219,24,0.4,0.09,378.353,37.638,1225.749,1166.462
7,14,17,0,126,23,0.4,0.09,116.369,27.193,377.953,348.706
7,14,18,0,56,22,0.5,0.09,51.684,23.807,164.162,142.491
7,14,19,0,22,21,0.6,0.09,20.149,21.603,42.217,24.867
7,14,20,0,0,20,0.7,0.09,0,20,0,0
7,14,21,0,0,19,0.7,0.09,0,19,0,0
7,14,22,0,0,19,0.7,0.09,0,19,0,0
7,14,23,0,0,18,0.6,0.09,0,18,0,0
7,15,0,0,0,18,0.6,0.09,0,18,0,0
7,15,1,0,0,17,0.6,0.09,0,17,0,0
7,15,2,0,0,16,0.6,0.09,0,16,0,0
7,15,3,0,0,16,0.6,0.09,0,16,0,0
7,15,4,0,0,16,0.6,0.09,0,0,0,0
7,15,5,324,42,17,0.6,0.09,34.343,18.135,99.354,79.979
7,15,6,66,118,18,0.8,0.09,121.994,21.903,397.149,367.222
7,15,7,478,144,19,0.9,0.09,347.998,29.89,1152.743,1096.043
7,15,8,313,255,20,0.8,0.09,447.851,34.398,1468.015,1400.143
7,15,9,323,322,21,0.8,0.09,579.851,39.6,1852.704,1771.201
7,15,10,228,398,22,0.8,0.09,606.977,41.426,1910.332,1826.787
7,15,11,144,436,22,0.8,0.09,582.761,40.623,1829.178,1748.509
7,15,12,29,351,23,0.8,0.09,374.112,34.938,1186.188,1128.303
7,15,13,222,419,23,0.8,0.09,634.358,43.291,1978.038,1892.094
7,15,14,533,255,23,0.8,0.09,725.339,46.278,2262.179,2166.166
7,15,15,799,107,22,0.8,0.09,687.003,44.121,2187.818,2094.441
7,15,16,746,94,22,0.7,0.09,498.127,38.519,1632.694,1558.987
7,15,17,643,82,21,0.6,0.09,293.491,30.846,923.544,874.965
7,15,18,467,61,19,0.5,0.09,107.707,22.473,273.369,247.828
7,15,19,163,24,18,0.5,0.09,18.297,18.55,36.645,19.492
7,15,20,0,0,17,0.5,0.09,0,17,0,0
7,15,21,0,0,16,0.5,0.09,0,16,0,0
7,15,22,0,0,15,0.5,0.09,0,15,0,0
7,15,23,0,0,15,0.5,0.09,0,15,0,0
7,16,0,0,0,15,0.5,0.09,0,15,0,0
7,16,1,0,0,15,0.4,0.09,0,15,0,0
7,16,2,0,0,15,0.2,0.09,0,15,0,0
7,16,3,0,0,14,0.3,0.09,0,14,0,0
7,16,4,0,0,14,0.3,0.09,0,0,0,0
7,16,5,314,42,16,0.3,0.09,33.726,17.223,99.422,80.045
7,16,6,255,110,18,0.2,0.09,156.498,23.879,484.544,451.52
7,16,7,636,100,18,0.1,0.09,375.629,32.845,1231.207,1171.726
7,16,8,706,131,19,0.1,0.09,579.783,41.984,1866.022,1784.047
7,16,9,569,231,20,0.1,0.09,689.824,47.263,2150.493,2058.438
7,16,10,518,301,21,0,0.09,788.797,53.152,2382.477,2282.202
7,16,11,306,412,22,0,0.09,726.431,51.546,2192.123,2098.594
7,16,12,302,420,23,0.1,0.09,736.176,51.971,2216.002,2121.626
7,16,13,383,369,24,0.2,0.09,745.69,52.442,2248.776,2153.239
7,16,14,802,133,23,0.3,0.09,832.902,53.898,2527.801,2422.376
7,16,15,0,120,23,0.3,0.09,111.813,27.131,355.231,326.79
7,16,16,49,220,22,0.4,0.09,234.304,30.426,764.643,721.694
7,16,17,362,132,21,0.4,0.09,245.256,29.759,783.509,739.892
7,16,18,133,82,19,0.4,0.09,87.892,22.093,264.534,239.306
7,16,19,15,22,18,0.4,0.09,19.788,18.602,38.339,21.127
7,16,20,0,0,17,0.5,0.09,0,17,0,0
7,16,21,0,0,17,0.5,0.09,0,17,0,0
7,16,22,0,0,17,0.5,0.09,0,17,0,0
7,16,23,0,0,17,0.5,0.09,0,17,0,0
7,17,0,0,0,16,0.5,0.09,0,16,0,0
7,17,1,0,0,15,0.5,0.09,0,15,0,0
7,17,2,0,0,15,0.5,0.09,0,15,0,0
7,17,3,0,0,15,0.4,0.09,0,15,0,0
7,17,4,0,0,15,0.3,0.09,0,0,0,0
7,17,5,0,2,16,0.3,0.09,1.846,16.068,5.014,0
7,17,6,0,11,18,0.3,0.09,10.173,18.378,30.804,13.858
7,17,7,0,66,20,0.4,0.09,61.247,22.204,196.857,174.027
7,17,8,17,215,21,0.4,0.09,212.08,28.613,690.333,650.018
7,17,9,22,268,21,0.4,0.09,270.383,30.685,872.349,825.584
7,17,10,9,219,21,0.5,0.09,214.513,28.447,688.894,648.63
7,17,11,15,276,19,0.5,0.09,276.436,28.591,892.06,844.596
7,17,12,17,295,19,0.4,0.09,297.244,29.62,956.758,907.002
7,17,13,42,365,19,0.3,0.09,398.759,33.698,1275.758,1214.699
7,17,14,63,351,20,0.2,0.09,396.592,35.105,1268.022,1207.237
7,17,15,48,283,21,0.1,0.09,306.582,33.081,988.12,937.253
7,17,16,49,219,21,0.1,0.09,233.384,30.221,762.282,719.417
7,17,17,135,156,20,0.1,0.09,189.751,27.481,617.239,579.513
7,17,18,118,82,19,0.2,0.09,85.983,22.226,260.464,235.38
7,17,19,0,11,18,0.2,0.09,10.174,18.329,19.089,2.558
7,17,20,0,0,18,0.2,0.09,0,18,0,0
7,17,21,0,0,18,0.1,0.09,0,18,0,0
7,17,22,0,0,17,0.1,0.09,0,17,0,0
7,17,23,0,0,17,0.2,0.09,0,17,0,0
7,18,0,0,0,16,0.3,0.09,0,16,0,0
7,18,1,0,0,16,0.3,0.09,0,16,0,0
7,18,2,0,0,15,0.3,0.09,0,15,0,0
7,18,3,0,0,15,0.4,0.09,0,15,0,0
7,18,4,0,0,15,0.5,0.09,0,15,0,0
7,18,5,0,9,15,0.5,0.09,8.316,15.289,24.474,7.753
7,18,6,0,85,15,0.5,0.09,78.288,17.741,261.104,235.998
7,18,7,0,93,16,0.4,0.09,86.356,19.108,285.421,259.453
7,18,8,0,68,17,0.2,0.09,63.154,19.411,203.501,180.436
7,18,9,0,132,18,0.1,0.09,123.205,22.846,398.678,368.697
7,18,10,0,123,19,0.2,0.09,114.885,23.368,367.824,338.936
7,18,11,7,189,20,0.4,0.09,184.686,26.599,592.782,555.923
7,18,12,0,89,20,0.7,0.09,82.997,22.72,261.972,236.835
7,18,13,0,130,19,0.9,0.09,121.591,22.779,390.387,360.699
7,18,14,15,259,19,1,0.09,257.553,26.813,839.822,794.21
7,18,15,18,238,19,1.1,0.09,236.736,26.018,777.967,734.546
7,18,16,0,132,18,1,0.09,122.873,21.743,404.927,374.724
7,18,17,397,125,17,0.8,0.09,249.833,24.962,811.748,767.131
7,18,18,0,62,16,0.6,0.09,56.859,17.932,185.895,163.454
7,18,19,7,21,16,0.5,0.09,18.896,16.558,36.896,19.735
7,18,20,0,0,15,0.5,0.09,0,15,0,0
7,18,21,0,0,14,0.5,0.09,0,14,0,0
7,18,22,0,0,14,0.5,0.09,0,14,0,0
7,18,23,0,0,14,0.5,0.09,0,14,0,0
7,19,0,0,0,13,0.5,0.09,0,13,0,0
7,19,1,0,0,13,0.5,0.09,0,13,0,0
7,19,2,0,0,13,0.5,0.09,0,13,0,0
7,19,3,0,0,13,0.6,0.09,0,13,0,0
7,19,4,0,0,13,0.6,0.09,0,13,0,0
7,19,5,203,45,14,0.6,0.09,33.758,15.136,105.242,85.659
7,19,6,384,92,16,0.8,0.09,167.243,21.222,506.82,473.007
7,19,7,116,193,17,0.9,0.09,232.312,24.271,778.8,735.35
7,19,8,649,145,17,0.9,0.09,556.246,34.456,1843.638,1762.456
7,19,9,839,102,18,0.9,0.09,768.82,42.094,2462.299,2359.195
7,19,10,188,400,19,0.9,0.09,572.839,36.853,1834.008,1753.168
7,19,11,867,120,20,0.9,0.09,976.666,50.539,2989.579,2867.792
7,19,12,244,432,21,0.8,0.09,691.274,43.106,2156.126,2063.872
7,19,13,0,85,21,0.8,0.09,79.168,23.526,248.978,224.302
7,19,14,433,305,21,0.8,0.09,689.457,43.114,2173.681,2080.804
7,19,15,233,305,20,0.7,0.09,465.83,35.361,1512.35,1442.907
7,19,16,716,104,20,0.6,0.08,490.006,36.708,1617.371,1544.207
7,19,17,608,89,19,0.5,0.08,286.58,28.894,908.649,860.598
7,19,18,277,72,18,0.4,0.08,93.177,21.191,258.501,233.487
7,19,19,0,10,16,0.4,0.08,9.245,16.281,17.447,0.975
7,19,20,0,0,15,0.4,0.08,0,15,0,0
7,19,21,0,0,15,0.4,0.08,0,15,0,0
7,19,22,0,0,14,0.5,0.08,0,14,0,0
7,19,23,0,0,14,0.6,0.08,0,14,0,0
7,20,0,0,0,14,0.7,0.08,0,14,0,0
7,20,1,0,0,13,0.7,0.08,0,13,0,0
7,20,2,0,0,13,0.6,0.08,0,13,0,0
7,20,3,0,0,13,0.6,0.08,0,13,0,0
7,20,4,0,0,13,0.5,0.08,0,13,0,0
7,20,5,0,24,15,0.4,0.08,22.216,15.793,68.132,49.863
7,20,6,0,76,16,0.4,0.08,70.156,18.53,232.164,208.084
7,20,7,0,65,17,0.5,0.08,60.299,19.107,196.412,173.598
7,20,8,0,124,18,0.6,0.08,115.473,21.91,377.559,348.326
7,20,9,6,189,17,0.6,0.08,181.976,23.149,597.228,560.211
7,20,10,0,45,17,0.6,0.08,41.84,18.411,131.125,110.624
7,20,11,0,92,17,0.6,0.08,85.763,19.891,274.595,249.011
7,20,12,0,102,17,0.6,0.08,95.207,20.208,305.528,278.848
7,20,13,28,334,17,0.7,0.08,354.174,28.619,1152.773,1096.071
7,20,14,53,340,18,0.8,0.08,377.151,30.06,1229.034,1169.63
7,20,15,145,311,18,0.9,0.08,408.923,30.773,1345.304,1281.781
7,20,16,1,158,18,0.9,0.08,147.776,22.62,488.836,455.661
7,20,17,0,98,17,0.9,0.08,90.735,19.845,301.143,274.618
7,20,18,68,79,16,0.8,0.08,77.363,18.456,243.632,219.145
7,20,19,0,3,15,0.7,0.08,2.769,15.077,4.938,0
7,20,20,0,0,15,0.6,0.08,0,15,0,0
7,20,21,0,0,15,0.6,0.08,0,15,0,0
7,20,22,0,0,14,0.6,0.08,0,14,0,0
7,20,23,0,0,14,0.6,0.08,0,14,0,0
7,21,0,0,0,14,0.6,0.08,0,14,0,0
7,21,1,0,0,14,0.6,0.08,0,14,0,0
7,21,2,0,0,14,0.6,0.08,0,14,0,0
7,21,3,0,0,14,0.5,0.08,0,14,0,0
7,21,4,0,0,14,0.5,0.08,0,14,0,0
7,21,5,55,46,14,0.6,0.08,38.245,15.288,120.229,100.114
7,21,6,6,100,15,0.6,0.08,92.87,18.157,310.396,283.543
7,21,7,11,156,17,0.6,0.08,149.523,22.078,498.804,465.276
7,21,8,184,269,18,0.7,0.08,375.73,30.402,1243.595,1183.675
7,21,9,312,319,19,0.7,0.08,567.471,37.705,1827.609,1746.995
7,21,10,182,398,19,0.7,0.08,565.371,37.588,1804.7,1724.898
7,21,11,195,431,19,0.7,0.08,628.034,39.633,1984.876,1898.69
7,21,12,122,435,19,0.7,0.08,563.461,37.496,1789.054,1709.807
7,21,13,29,334,19,0.8,0.08,355.223,30.343,1148.548,1091.996
7,21,14,26,297,19,0.9,0.08,310.968,28.682,1012.85,961.106
7,21,15,119,308,19,0.9,0.08,387.491,31.101,1270.685,1209.805
7,21,16,1,159,19,0.8,0.08,148.731,23.774,489.862,456.65
7,21,17,0,87,19,0.8,0.08,80.628,21.595,264.37,239.148
7,21,18,0,43,18,0.8,0.08,39.849,19.281,127.372,107.004
7,21,19,0,7,18,0.8,0.08,6.467,18.176,11.862,0
7,21,20,0,0,18,0.9,0.08,0,18,0,0
7,21,21,0,0,18,1,0.08,0,18,0,0
7,21,22,0,0,17,1.1,0.08,0,17,0,0
7,21,23,0,0,17,1,0.08,0,17,0,0
7,22,0,0,0,17,1,0.08,0,17,0,0
7,22,1,0,0,17,1,0.08,0,17,0,0
7,22,2,0,0,16,0.9,0.08,0,16,0,0
7,22,3,0,0,16,0.8,0.08,0,16,0,0
7,22,4,0,0,16,0.8,0.08,0,16,0,0
7,22,5,0,2,17,0.8,0.08,1.846,17.059,4.937,0
7,22,6,0,9,17,0.8,0.08,8.32,17.268,25.077,8.334
7,22,7,25,167,18,0.8,0.08,165.693,23.326,551.943,516.531
7,22,8,4,178,19,0.9,0.08,168.908,24.274,555.16,519.634
7,22,9,9,213,20,0.9,0.08,207.303,26.459,674.58,634.823
7,22,10,0,121,21,0.9,0.08,112.967,24.513,359.88,331.273
7,22,11,7,190,22,0.8,0.08,185.624,27.924,592.909,556.046
7,22,12,10,230,22,0.7,0.08,227.246,29.45,726.035,684.455
7,22,13,3,161,22,0.6,0.08,153.851,27.188,489.841,456.629
7,22,14,0,148,22,0.6,0.08,138.434,26.673,441.602,410.1
7,22,15,0,111,21,0.5,0.08,103.334,24.596,331.044,303.46
7,22,16,0,32,20,0.4,0.08,29.66,21.066,92.227,73.105
7,22,17,0,38,20,0.3,0.08,35.199,21.308,111.403,91.601
7,22,18,0,31,19,0.2,0.08,28.699,20.099,89.98,70.938
7,22,19,0,5,18,0.2,0.08,4.617,18.149,8.319,0
7,22,20,0,0,18,0.3,0.08,0,18,0,0
7,22,21,0,0,17,0.3,0.08,0,17,0,0
7,22,22,0,0,17,0.4,0.08,0,17,0,0
7,22,23,0,0,17,0.5,0.08,0,17,0,0
7,23,0,0,0,16,0.5,0.08,0,16,0,0
7,23,1,0,0,16,0.5,0.08,0,16,0,0
7,23,2,0,0,16,0.5,0.08,0,16,0,0
7,23,3,0,0,16,0.5,0.08,0,16,0,0
7,23,4,0,0,16,0.5,0.08,0,16,0,0
7,23,5,0,8,16,0.6,0.08,7.389,16.248,21.295,4.686
7,23,6,0,72,17,0.6,0.08,66.517,19.263,218.914,195.303
7,23,7,113,188,18,0.6,0.08,225.959,25.672,752.764,710.236
7,23,8,41,240,19,0.6,0.08,254.592,27.629,838.874,793.295
7,23,9,0,93,20,0.6,0.08,86.483,22.922,275.98,250.347
7,23,10,0,143,21,0.6,0.08,133.792,25.513,427.33,396.334
7,23,11,8,198,21,0.6,0.08,194.28,27.55,622.633,584.716
7,23,12,19,308,22,0.6,0.08,312.086,32.522,994.829,943.724
7,23,13,41,360,21,0.6,0.08,393.284,34.27,1255.664,1195.317
7,23,14,8,214,21,0.6,0.08,208.27,28.032,671.268,631.628
7,23,15,0,160,20,0.5,0.08,149.592,25.206,485.077,452.035
7,23,16,0,53,20,0.5,0.08,49.161,21.716,156.038,134.655
7,23,17,0,92,19,0.4,0.08,85.224,22.072,279.58,253.819
7,23,18,0,8,18,0.2,0.08,7.391,18.283,21.862,5.234
7,23,19,0,1,16,0.1,0.08,0.922,16.031,0,0
7,23,20,0,0,16,0.2,0.08,0,16,0,0
7,23,21,0,0,15,0.2,0.08,0,15,0,0
7,23,22,0,0,14,0.2,0.08,0,14,0,0
7,23,23,0,0,14,0.2,0.08,0,14,0,0
7,24,0,0,0,13,0.3,0.08,0,13,0,0
7,24,1,0,0,13,0.4,0.08,0,13,0,0
7,24,2,0,0,12,0.4,0.08,0,12,0,0
7,24,3,0,0,11,0.5,0.08,0,11,0,0
7,24,4,0,0,11,0.6,0.08,0,11,0,0
7,24,5,361,37,12,0.6,0.08,27.808,12.934,86.41,67.494
7,24,6,11,100,13,0.6,0.08,93.828,16.188,315.43,288.399
7,24,7,63,181,15,0.5,0.08,196.224,21.857,661.141,621.86
7,24,8,819,91,16,0.5,0.08,603.769,37.171,1988.474,1902.16
7,24,9,865,100,17,0.6,0.08,783.951,43.656,2496.68,2392.358
7,24,10,907,97,18,0.6,0.08,925.235,49.417,2859.028,2741.867
7,24,11,292,408,19,0.6,0.08,709.057,42.972,2218.425,2123.963
7,24,12,918,103,20,0.7,0.08,1020.91,53.681,3082.809,2957.718
7,24,13,909,102,20,0.8,0.08,972.822,51.25,2975.269,2853.99
7,24,14,889,98,20,0.9,0.08,863.965,47.06,2703.628,2591.973
7,24,15,855,92,19,0.9,0.08,705.082,41.123,2277.263,2180.716
7,24,16,814,77,18,0.8,0.08,512.032,34.536,1709.903,1633.461
7,24,17,722,65,17,0.6,0.08,297.967,26.969,943.654,894.362
7,24,18,555,47,16,0.6,0.08,98.882,18.997,232.889,208.783
7,24,19,200,17,14,0.7,0.08,13.151,14.367,25.496,8.739
7,24,20,0,0,13,0.7,0.08,0,13,0,0
7,24,21,0,0,13,0.6,0.08,0,13,0,0
7,24,22,0,0,12,0.5,0.08,0,12,0,0
7,24,23,0,0,12,0.5,0.08,0,12,0,0
7,25,0,0,0,11,0.5,0.08,0,11,0,0
7,25,1,0,0,11,0.5,0.08,0,11,0,0
7,25,2,0,0,10,0.5,0.08,0,10,0,0
7,25,3,0,0,10,0.5,0.08,0,10,0,0
7,25,4,0,0,11,0.4,0.08,0,11,0,0
7,25,5,367,35,13,0.3,0.08,26.123,13.958,80.324,61.623
7,25,6,620,60,15,0.5,0.08,184.11,21.129,526.308,491.805
7,25,7,765,71,17,0.6,0.08,395.209,30.402,1305.29,1243.184
7,25,8,836,81,18,0.7,0.08,601.861,37.948,1977.266,1891.349
7,25,9,879,88,19,0.8,0.08,781.92,44.169,2486.334,2382.379
7,25,10,900,96,20,0.8,0.08,917.354,49.485,2834.506,2718.214
7,25,11,911,100,21,0.8,0.08,996.573,53.005,3021.493,2898.576
7,25,12,910,102,22,0.8,0.08,1011.55,54.481,3044.996,2921.245
7,25,13,902,101,22,0.8,0.08,964.699,52.99,2929.542,2809.883
7,25,14,879,98,23,0.8,0.08,854.887,50.492,2637.708,2528.39
7,25,15,840,93,22,0.7,0.08,694.761,44.997,2208.783,2114.663
7,25,16,798,78,21,0.6,0.08,503.729,38.187,1657.418,1582.834
7,25,17,697,67,20,0.5,0.08,290.891,30.015,909.434,861.355
7,25,18,521,49,19,0.6,0.08,96.234,21.935,227.025,203.126
7,25,19,168,16,17,0.8,0.08,12.334,17.335,23.484,6.798
7,25,20,0,0,17,0.8,0.08,0,17,0,0
7,25,21,0,0,17,0.6,0.08,0,17,0,0
7,25,22,0,0,16,0.4,0.08,0,16,0,0
7,25,23,0,0,16,0.3,0.08,0,16,0,0
7,26,0,0,0,15,0.4,0.08,0,15,0,0
7,26,1,0,0,14,0.6,0.08,0,14,0,0
7,26,2,0,0,13,0.7,0.08,0,13,0,0
7,26,3,0,0,13,0.6,0.08,0,13,0,0
7,26,4,0,0,13,0.5,0.08,0,13,0,0
7,26,5,267,39,14,0.3,0.08,29.177,15.069,89.41,70.388
7,26,6,527,74,16,0.2,0.08,177.161,22.504,513.455,479.407
7,26,7,0,99,17,0.2,0.08,91.916,20.52,303.186,276.589
7,26,8,0,124,19,0.1,0.08,115.505,23.556,375.44,346.282
7,26,9,4,180,20,0.1,0.08,171.908,26.765,555.108,519.584
7,26,10,7,194,21,0.1,0.08,188.774,28.418,604.169,566.906
7,26,11,15,274,22,0.1,0.08,274.685,32.786,872.037,825.283
7,26,12,76,411,23,0.1,0.08,483.436,41.994,1501.924,1432.851
7,26,13,878,111,23,0.1,0.08,951.859,60.614,2796.874,2681.915
7,26,14,853,108,23,0.1,0.08,842.454,56.326,2535.168,2429.483
7,26,15,813,101,22,0.1,0.08,685.596,49.169,2141.364,2049.633
7,26,16,778,81,21,0.1,0.08,495.332,40.679,1612.813,1539.81
7,26,17,677,69,20,0.2,0.08,285.437,30.765,889.104,841.746
7,26,18,497,49,18,0.4,0.08,92.877,21.009,220.879,197.198
7,26,19,138,15,16,0.5,0.08,11.518,16.34,21.966,5.333
7,26,20,0,0,16,0.6,0.08,0,16,0,0
7,26,21,0,0,15,0.6,0.08,0,15,0,0
7,26,22,0,0,14,0.6,0.08,0,14,0,0
7,26,23,0,0,14,0.5,0.08,0,14,0,0
7,27,0,0,0,14,0.4,0.08,0,14,0,0
7,27,1,0,0,14,0.4,0.08,0,14,0,0
7,27,2,0,0,14,0.4,0.08,0,14,0,0
7,27,3,0,0,14,0.4,0.08,0,14,0,0
7,27,4,0,0,14,0.4,0.08,0,14,0,0
7,27,5,232,41,14,0.5,0.08,30.858,15.064,94.431,75.23
7,27,6,488,79,15,0.5,0.08,173.11,20.815,508.606,474.73
7,27,7,695,86,16,0.5,0.08,378.186,29.196,1253.469,1193.2
7,27,8,771,101,17,0.4,0.08,582.074,38.02,1909.682,1826.16
7,27,9,825,108,18,0.4,0.08,762.497,45.477,2410.278,2309.018
7,27,10,873,104,20,0.4,0.08,900.254,52.399,2748.249,2635.014
7,27,11,887,107,21,0.4,0.08,979.619,56.227,2930.279,2810.593
7,27,12,892,106,22,0.4,0.08,997.063,57.849,2959.151,2838.443
7,27,13,875,110,23,0.4,0.08,947.496,57.081,2827.84,2711.784
7,27,14,852,106,23,0.4,0.08,838.944,53.209,2559.126,2452.592
7,27,15,808,101,22,0.4,0.08,681.316,46.576,2151.422,2059.334
7,27,16,744,91,22,0.4,0.08,486.596,39.594,1590.262,1518.058
7,27,17,642,75,21,0.4,0.08,278.074,30.863,865.945,819.407
7,27,18,462,51,19,0.5,0.08,90.297,21.86,217.496,193.935
7,27,19,122,14,17,0.6,0.08,13.318,17.382,25.476,8.719
7,27,20,0,0,16,0.6,0.08,0,16,0,0
7,27,21,0,0,16,0.6,0.08,0,16,0,0
7,27,22,0,0,16,0.6,0.08,0,16,0,0
7,27,23,0,0,15,0.5,0.08,0,15,0,0
7,28,0,0,0,15,0.4,0.08,0,15,0,0
7,28,1,0,0,15,0.4,0.08,0,15,0,0
7,28,2,0,0,14,0.4,0.08,0,14,0,0
7,28,3,0,0,14,0.4,0.08,0,14,0,0
7,28,4,0,0,14,0.5,0.08,0,14,0,0
7,28,5,252,38,15,0.6,0.08,28.537,15.955,86.266,67.355
7,28,6,509,73,16,0.7,0.08,170.996,21.412,496.164,462.729
7,28,7,0,110,17,0.7,0.08,102.155,20.375,338.704,310.848
7,28,8,7,185,18,0.7,0.08,177.526,23.85,586.248,549.621
7,28,9,49,301,19,0.7,0.08,330.649,29.876,1079.433,1025.33
7,28,10,166,391,20,0.7,0.08,544.42,37.901,1735.42,1658.073
7,28,11,894,97,21,0.7,0.08,975.527,53.193,2957.405,2836.758
7,28,12,891,100,22,0.7,0.08,989.343,54.643,2978.17,2856.787
7,28,13,859,113,22,0.7,0.08,934.941,52.858,2841.773,2725.223
7,28,14,831,111,22,0.7,0.08,825.579,49.278,2560.535,2453.951
7,28,15,794,103,22,0.7,0.08,672.711,44.266,2144.582,2052.737
7,28,16,782,74,21,0.7,0.08,488.391,37.209,1613.584,1540.554
7,28,17,685,62,20,0.6,0.08,279.046,29.326,870.412,823.716
7,28,18,507,45,19,0.5,0.08,88.342,21.751,203.887,180.809
7,28,19,141,13,17,0.5,0.08,12.367,17.365,23.57,6.881
7,28,20,0,0,16,0.5,0.08,0,16,0,0
7,28,21,0,0,15,0.4,0.08,0,15,0,0
7,28,22,0,0,15,0.4,0.08,0,15,0,0
